"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5933","Check search","chromium","Fri Dec 13 00:18:28 GMT 2024","passed","Fri Dec 13 00:18:34 GMT 2024","","search.spec.ts","",""
