"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9931","Check search","chromium","Thu Jan 02 00:16:32 GMT 2025","passed","Thu Jan 02 00:16:42 GMT 2025","","search.spec.ts","",""
