"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9049","Check search","chromium","Thu Oct 31 00:16:37 GMT 2024","passed","Thu Oct 31 00:16:46 GMT 2024","","search.spec.ts","",""
