"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8947","Check search","chromium","Thu Nov 21 00:17:18 GMT 2024","passed","Thu Nov 21 00:17:27 GMT 2024","","search.spec.ts","",""
