"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9037","Check search","chromium","Sun Nov 24 00:19:21 GMT 2024","passed","Sun Nov 24 00:19:30 GMT 2024","","search.spec.ts","",""
