"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30012","Check search","chromium","Sun Dec 22 00:19:06 GMT 2024","broken","Sun Dec 22 00:19:36 GMT 2024","","search.spec.ts","",""
