"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30010","Check search","chromium","Mon Nov 04 00:18:10 GMT 2024","broken","Mon Nov 04 00:18:40 GMT 2024","","search.spec.ts","",""
