"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30012","Check search","chromium","Fri Nov 08 00:17:03 GMT 2024","broken","Fri Nov 08 00:17:33 GMT 2024","","search.spec.ts","",""
