"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30009","Check search","chromium","Sat Dec 07 00:18:27 GMT 2024","broken","Sat Dec 07 00:18:57 GMT 2024","","search.spec.ts","",""
