"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6005","Check search","chromium","Mon Jan 06 00:17:53 GMT 2025","passed","Mon Jan 06 00:17:59 GMT 2025","","search.spec.ts","",""
