"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5979","Check search","chromium","Mon Dec 30 00:17:41 GMT 2024","passed","Mon Dec 30 00:17:47 GMT 2024","","search.spec.ts","",""
