"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8323","Check search","chromium","Fri Nov 15 00:17:13 GMT 2024","passed","Fri Nov 15 00:17:21 GMT 2024","","search.spec.ts","",""
