"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30011","Check search","chromium","Mon Nov 25 00:18:46 GMT 2024","broken","Mon Nov 25 00:19:16 GMT 2024","","search.spec.ts","",""
