"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9931","Check search","chromium","Sun Dec 29 00:18:13 GMT 2024","passed","Sun Dec 29 00:18:22 GMT 2024","","search.spec.ts","",""
