"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8323","Check search","chromium","Mon Dec 16 00:18:34 GMT 2024","passed","Mon Dec 16 00:18:42 GMT 2024","","search.spec.ts","",""
