"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10092","Check search","chromium","Tue Jan 07 00:17:01 GMT 2025","passed","Tue Jan 07 00:17:11 GMT 2025","","search.spec.ts","",""
