"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30010","Check search","chromium","Sun Dec 08 00:20:15 GMT 2024","broken","Sun Dec 08 00:20:45 GMT 2024","","search.spec.ts","",""
