"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7771","Check search","chromium","Sat Nov 23 00:17:30 GMT 2024","passed","Sat Nov 23 00:17:38 GMT 2024","","search.spec.ts","",""
