"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30011","Check search","chromium","Sat Nov 16 00:18:07 GMT 2024","broken","Sat Nov 16 00:18:37 GMT 2024","","search.spec.ts","",""
