"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6129","Check search","chromium","Wed Nov 13 00:16:13 GMT 2024","passed","Wed Nov 13 00:16:19 GMT 2024","","search.spec.ts","",""
