"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8558","Check search","chromium","Wed Dec 25 00:16:17 GMT 2024","passed","Wed Dec 25 00:16:26 GMT 2024","","search.spec.ts","",""
