"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9410","Check search","chromium","Tue Dec 17 00:17:48 GMT 2024","passed","Tue Dec 17 00:17:57 GMT 2024","","search.spec.ts","",""
